# mesh name: mesh-1
# primitive scorer name: analysis_1_doseDeposit
# iX, iY, iZ, value [Gy]
8,36,34,0
8,36,35,0
8,36,36,6.56596145336339e-08
8,36,37,0
8,36,38,0
8,36,39,0
8,36,40,0
8,36,41,0
8,36,42,0
8,36,43,0
8,36,44,0
8,36,45,0
8,36,46,0
8,36,47,0
8,36,48,0
8,36,49,0
8,37,0,0
8,37,1,0
8,37,2,0
8,37,3,0
8,37,4,0
8,37,5,0
8,37,6,0
8,37,7,0
8,37,8,0
8,37,9,0
8,37,10,0
8,37,11,0
8,37,12,0
8,37,13,0
8,37,14,0
8,37,15,0
8,37,16,0
8,37,17,0
8,37,18,8.794274224964143e-12
8,37,19,0
8,37,20,0
8,37,21,0
8,37,22,0
8,37,23,0
8,37,24,0
8,37,25,0
8,37,26,0
8,37,27,0
8,37,28,0
8,37,29,0
8,37,30,0
8,37,31,0
8,37,32,0
8,37,33,0
8,37,34,0
8,37,35,0
8,37,36,0
8,37,37,0
8,37,38,0
8,37,39,0
8,37,40,0
8,37,41,0
8,37,42,0
8,37,43,0
8,37,44,0
8,37,45,0
8,37,46,0
8,37,47,0
8,37,48,0
8,37,49,0
8,38,0,0
8,38,1,0
8,38,2,0
8,38,3,0
8,38,4,1.635303385000336e-10
8,38,5,0
8,38,6,0
8,38,7,0
8,38,8,0
8,38,9,0
8,38,10,0
8,38,11,0
8,38,12,0
8,38,13,0
8,38,14,0
8,38,15,0
8,38,16,0
8,38,17,0
8,38,18,0
8,38,19,0
8,38,20,0
8,38,21,0
8,38,22,5.860331695108481e-10
8,38,23,0
8,38,24,0
8,38,25,0
8,38,26,0
8,38,27,0
8,38,28,0
8,38,29,0
8,38,30,0
8,38,31,0
8,38,32,0
8,38,33,0
8,38,34,0
8,38,35,0
8,38,36,0
8,38,37,0
8,38,38,0
8,38,39,0
8,38,40,0
8,38,41,0
8,38,42,0
8,38,43,0
8,38,44,0
8,38,45,0
8,38,46,0
8,38,47,0
8,38,48,0
8,38,49,0
8,39,0,0
8,39,1,0
8,39,2,0
8,39,3,0
8,39,4,0
8,39,5,0
8,39,6,0
8,39,7,0
8,39,8,0
8,39,9,0
8,39,10,0
8,39,11,0
8,39,12,0
8,39,13,0
8,39,14,0
8,39,15,0
8,39,16,0
8,39,17,0
8,39,18,0
8,39,19,0
8,39,20,0
8,39,21,0
8,39,22,1.452404062156724e-11
8,39,23,0
8,39,24,0
8,39,25,0
8,39,26,0
8,39,27,0
8,39,28,0
8,39,29,0
8,39,30,0
8,39,31,0
8,39,32,0
8,39,33,0
8,39,34,0
8,39,35,0
8,39,36,0
8,39,37,0
8,39,38,0
8,39,39,0
8,39,40,0
8,39,41,0
8,39,42,0
8,39,43,0
8,39,44,0
8,39,45,0
8,39,46,0
8,39,47,0
8,39,48,0
8,39,49,0
8,40,0,0
8,40,1,0
8,40,2,0
8,40,3,0
8,40,4,0
8,40,5,0
8,40,6,0
8,40,7,0
8,40,8,0
8,40,9,0
8,40,10,0
8,40,11,0
8,40,12,0
8,40,13,0
8,40,14,0
8,40,15,0
8,40,16,0
8,40,17,3.954710803031196e-07
8,40,18,0
8,40,19,0
8,40,20,0
8,40,21,0
8,40,22,0
8,40,23,0
8,40,24,0
8,40,25,1.681560176958073e-07
8,40,26,0
8,40,27,0
8,40,28,0
8,40,29,0
8,40,30,0
8,40,31,0
8,40,32,0
8,40,33,0
8,40,34,0
8,40,35,0
8,40,36,0
8,40,37,0
8,40,38,0
8,40,39,0
8,40,40,0
8,40,41,0
8,40,42,0
8,40,43,0
8,40,44,0
8,40,45,0
8,40,46,0
8,40,47,0
8,40,48,0
8,40,49,0
8,41,0,0
8,41,1,0
8,41,2,0
8,41,3,0
8,41,4,0
8,41,5,0
8,41,6,0
8,41,7,0
8,41,8,0
8,41,9,0
8,41,10,0
8,41,11,0
8,41,12,0
8,41,13,0
8,41,14,0
8,41,15,0
8,41,16,0
8,41,17,0
8,41,18,0
8,41,19,0
8,41,20,0
8,41,21,0
8,41,22,0
8,41,23,0
8,41,24,0
8,41,25,0
8,41,26,0
8,41,27,0
8,41,28,0
8,41,29,0
8,41,30,0
8,41,31,0
8,41,32,0
8,41,33,0
8,41,34,0
8,41,35,0
8,41,36,0
8,41,37,0
8,41,38,0
8,41,39,0
8,41,40,0
8,41,41,7.923211511454659e-07
8,41,42,0
8,41,43,0
8,41,44,0
8,41,45,0
8,41,46,0
8,41,47,0
8,41,48,0
8,41,49,0
8,42,0,0
8,42,1,0
8,42,2,0
8,42,3,0
8,42,4,0
8,42,5,0
8,42,6,0
8,42,7,0
8,42,8,0
8,42,9,0
8,42,10,0
8,42,11,0
8,42,12,0
8,42,13,0
8,42,14,0
8,42,15,0
8,42,16,0
8,42,17,0
8,42,18,0
8,42,19,0
8,42,20,0
8,42,21,0
8,42,22,0
8,42,23,0
8,42,24,0
8,42,25,0
8,42,26,0
8,42,27,0
8,42,28,0
8,42,29,0
8,42,30,0
8,42,31,0
8,42,32,0
8,42,33,0
8,42,34,0
8,42,35,0
8,42,36,0
8,42,37,0
8,42,38,0
8,42,39,0
8,42,40,0
8,42,41,0
8,42,42,0
8,42,43,0
8,42,44,0
8,42,45,0
8,42,46,0
8,42,47,0
8,42,48,0
8,42,49,0
8,43,0,0
8,43,1,0
8,43,2,0
8,43,3,0
8,43,4,0
8,43,5,0
8,43,6,0
8,43,7,0
8,43,8,0
8,43,9,0
8,43,10,0
8,43,11,0
8,43,12,0
8,43,13,0
8,43,14,0
8,43,15,0
8,43,16,0
8,43,17,0
8,43,18,0
8,43,19,0
8,43,20,0
8,43,21,0
8,43,22,0
8,43,23,0
8,43,24,0
8,43,25,0
8,43,26,0
8,43,27,0
8,43,28,0
8,43,29,0
8,43,30,0
8,43,31,0
8,43,32,0
8,43,33,0
8,43,34,0
8,43,35,0
8,43,36,0
8,43,37,0
8,43,38,0
8,43,39,0
8,43,40,0
8,43,41,0
8,43,42,0
8,43,43,0
8,43,44,0
8,43,45,0
8,43,46,0
8,43,47,0
8,43,48,0
8,43,49,0
8,44,0,0
8,44,1,0
8,44,2,0
8,44,3,0
8,44,4,0
8,44,5,0
8,44,6,0
8,44,7,0
8,44,8,0
8,44,9,0
8,44,10,0
8,44,11,0
8,44,12,0
8,44,13,0
8,44,14,0
8,44,15,0
8,44,16,0
8,44,17,0
8,44,18,0
8,44,19,0
8,44,20,0
8,44,21,0
8,44,22,0
8,44,23,0
8,44,24,0
8,44,25,0
8,44,26,0
8,44,27,0
8,44,28,0
8,44,29,0
8,44,30,0
8,44,31,0
8,44,32,0
8,44,33,0
8,44,34,0
8,44,35,0
8,44,36,0
8,44,37,0
8,44,38,0
8,44,39,0
8,44,40,0
8,44,41,0
8,44,42,0
8,44,43,0
8,44,44,0
8,44,45,0
8,44,46,0
8,44,47,0
8,44,48,0
8,44,49,0
8,45,0,0
8,45,1,0
8,45,2,0
8,45,3,0
8,45,4,0
8,45,5,0
8,45,6,0
8,45,7,0
8,45,8,0
8,45,9,0
8,45,10,0
8,45,11,0
8,45,12,0
8,45,13,0
8,45,14,0
8,45,15,0
8,45,16,0
8,45,17,0
8,45,18,0
8,45,19,0
8,45,20,0
8,45,21,0
8,45,22,0
8,45,23,0
8,45,24,0
8,45,25,0
8,45,26,0
8,45,27,0
8,45,28,0
8,45,29,0
8,45,30,0
8,45,31,0
8,45,32,0
8,45,33,3.520641830418354e-08
8,45,34,0
8,45,35,0
8,45,36,0
8,45,37,0
8,45,38,0
8,45,39,0
8,45,40,0
8,45,41,0
8,45,42,1.452404062192547e-11
8,45,43,0
8,45,44,0
8,45,45,0
8,45,46,0
8,45,47,4.488856536850749e-11
8,45,48,3.122232795140416e-06
8,45,49,0
8,46,0,4.488856536849438e-11
8,46,1,0
8,46,2,0
8,46,3,0
8,46,4,0
8,46,5,0
8,46,6,0
8,46,7,0
8,46,8,0
8,46,9,0
8,46,10,0
8,46,11,0
8,46,12,0
8,46,13,0
8,46,14,0
8,46,15,0
8,46,16,0
8,46,17,0
8,46,18,0
8,46,19,0
8,46,20,0
8,46,21,0
8,46,22,0
8,46,23,0
8,46,24,0
8,46,25,1.122214134211489e-10
8,46,26,0
8,46,27,1.72968979909184e-07
8,46,28,8.488020290689333e-06
8,46,29,0
8,46,30,0
8,46,31,0
8,46,32,0
8,46,33,0
8,46,34,0
8,46,35,0
8,46,36,0
8,46,37,0
8,46,38,0
8,46,39,0
8,46,40,0
8,46,41,0
8,46,42,0
8,46,43,0
8,46,44,9.976911553907439e-06
8,46,45,0
8,46,46,0
8,46,47,2.356165501995234e-07
8,46,48,0
8,46,49,0
8,47,0,0
8,47,1,0
8,47,2,0
8,47,3,0
8,47,4,0
8,47,5,0
8,47,6,0
8,47,7,0
8,47,8,0
8,47,9,0
8,47,10,0
8,47,11,0
8,47,12,0
8,47,13,0
8,47,14,0
8,47,15,0
8,47,16,0
8,47,17,0
8,47,18,0
8,47,19,0
8,47,20,0
8,47,21,0
8,47,22,0
8,47,23,0
8,47,24,0
8,47,25,1.339359379350967e-07
8,47,26,0
8,47,27,0
8,47,28,0
8,47,29,0
8,47,30,0
8,47,31,0
8,47,32,0
8,47,33,0
8,47,34,0
8,47,35,0
8,47,36,0
8,47,37,0
8,47,38,0
8,47,39,0
8,47,40,0
8,47,41,0
8,47,42,0
8,47,43,0
8,47,44,9.490118298969481e-07
8,47,45,9.239538394809273e-06
8,47,46,0
8,47,47,0
8,47,48,0
8,47,49,0
8,48,0,0
8,48,1,0
8,48,2,0
8,48,3,0
8,48,4,0
8,48,5,0
8,48,6,0
8,48,7,0
8,48,8,0
8,48,9,0
8,48,10,0
8,48,11,0
8,48,12,0
8,48,13,0
8,48,14,0
8,48,15,0
8,48,16,0
8,48,17,0
8,48,18,0
8,48,19,0
8,48,20,0
8,48,21,0
8,48,22,0
8,48,23,0
8,48,24,0
8,48,25,0
8,48,26,0
8,48,27,0
8,48,28,0
8,48,29,0
8,48,30,0
8,48,31,0
8,48,32,0
8,48,33,0
8,48,34,0
8,48,35,0
8,48,36,0
8,48,37,0
8,48,38,0
8,48,39,0
8,48,40,0
8,48,41,0
8,48,42,0
8,48,43,0
8,48,44,1.211592905915963e-08
8,48,45,0
8,48,46,0
8,48,47,0
8,48,48,0
8,48,49,0
8,49,0,0
8,49,1,0
8,49,2,0
8,49,3,0.0002560401910595528
8,49,4,0
8,49,5,0
8,49,6,0
8,49,7,0
8,49,8,0
8,49,9,0
8,49,10,0
8,49,11,0
8,49,12,0
8,49,13,8.794274224723608e-12
8,49,14,0
8,49,15,0
8,49,16,0
8,49,17,0
8,49,18,0
8,49,19,0
8,49,20,0
8,49,21,0
8,49,22,0
8,49,23,0
8,49,24,0
8,49,25,0
8,49,26,0
8,49,27,0
8,49,28,8.147824930935005e-09
8,49,29,0
8,49,30,0
8,49,31,2.139220693344342e-09
8,49,32,0
8,49,33,6.347907875477287e-09
8,49,34,3.073140244472156e-11
8,49,35,0
8,49,36,0
8,49,37,0
8,49,38,0
8,49,39,0
8,49,40,0
8,49,41,0
8,49,42,0
8,49,43,0
8,49,44,0
8,49,45,0
8,49,46,0
8,49,47,0
8,49,48,0
8,49,49,0
9,0,0,4.488856536844758e-11
9,0,1,0
9,0,2,0
9,0,3,0
9,0,4,0
9,0,5,0
9,0,6,0
9,0,7,0
9,0,8,0
9,0,9,0
9,0,10,0
9,0,11,0
9,0,12,0
9,0,13,0
9,0,14,0
9,0,15,0
9,0,16,0
9,0,17,0
9,0,18,0
9,0,19,0
9,0,20,0
9,0,21,0
9,0,22,0
9,0,23,0
9,0,24,0
9,0,25,1.749682902527087e-10
9,0,26,0
9,0,27,0
9,0,28,0
9,0,29,0
9,0,30,0
9,0,31,0
9,0,32,0
9,0,33,0
9,0,34,0
9,0,35,0
9,0,36,0
9,0,37,0
9,0,38,0
9,0,39,0
9,0,40,0
9,0,41,0
9,0,42,0
9,0,43,0
9,0,44,0
9,0,45,0
9,0,46,0
9,0,47,0
9,0,48,0
9,0,49,0
9,1,0,0
9,1,1,0
9,1,2,0
9,1,3,0
9,1,4,0
9,1,5,0
9,1,6,0
9,1,7,0
9,1,8,0
9,1,9,0
9,1,10,0
9,1,11,0
9,1,12,0
9,1,13,0
9,1,14,0
9,1,15,0
9,1,16,0
9,1,17,0
9,1,18,0
9,1,19,0
9,1,20,0
9,1,21,0
9,1,22,0
9,1,23,0
9,1,24,0
9,1,25,0
9,1,26,0
9,1,27,0
9,1,28,0
9,1,29,0
9,1,30,0
9,1,31,0
9,1,32,0
9,1,33,0
9,1,34,0
9,1,35,0
9,1,36,0
9,1,37,0
9,1,38,0
9,1,39,0
9,1,40,0
9,1,41,0
9,1,42,0
9,1,43,2.850802436284504e-07
9,1,44,0
9,1,45,0
9,1,46,0
9,1,47,0
9,1,48,0
9,1,49,0
9,2,0,0
9,2,1,0
9,2,2,0
9,2,3,0
9,2,4,0
9,2,5,0
9,2,6,0
9,2,7,0
9,2,8,0
9,2,9,0
9,2,10,0
9,2,11,0
9,2,12,0
9,2,13,0
9,2,14,0
9,2,15,0
9,2,16,0
9,2,17,0
9,2,18,0
9,2,19,0
9,2,20,0
9,2,21,0
9,2,22,0
9,2,23,0
9,2,24,0
9,2,25,0
9,2,26,0
9,2,27,0
9,2,28,0
9,2,29,0
9,2,30,0
9,2,31,0
9,2,32,0
9,2,33,0
9,2,34,0
9,2,35,0
9,2,36,0
9,2,37,0
9,2,38,0
9,2,39,0
9,2,40,0
9,2,41,0
9,2,42,9.834966431631099e-07
9,2,43,7.76360934543219e-07
9,2,44,0
9,2,45,0
9,2,46,1.989771984124339e-09
9,2,47,0
9,2,48,0
9,2,49,0
9,3,0,0
9,3,1,0
9,3,2,0
9,3,3,0
9,3,4,0
9,3,5,0
9,3,6,0
9,3,7,0
9,3,8,0
9,3,9,7.250518227241048e-08
9,3,10,0
9,3,11,0
9,3,12,0
9,3,13,0
9,3,14,0
9,3,15,0
9,3,16,8.794274224828433e-12
9,3,17,0
9,3,18,0
9,3,19,0
9,3,20,0
9,3,21,0
9,3,22,0
9,3,23,0
9,3,24,0
9,3,25,0
9,3,26,0
9,3,27,0
9,3,28,0
9,3,29,0
9,3,30,0
9,3,31,0
9,3,32,0
9,3,33,0
9,3,34,0
9,3,35,0
9,3,36,0
9,3,37,0
9,3,38,0
9,3,39,0
9,3,40,0
9,3,41,0
9,3,42,7.794453500855601e-08
9,3,43,0
9,3,44,0
9,3,45,0
9,3,46,0
9,3,47,0
9,3,48,0
9,3,49,0
9,4,0,0
9,4,1,0
9,4,2,0
9,4,3,0
9,4,4,0
9,4,5,0
9,4,6,0
9,4,7,0
9,4,8,0
9,4,9,4.488856536870216e-11
9,4,10,0
9,4,11,0
9,4,12,0
9,4,13,0
9,4,14,0
9,4,15,0
9,4,16,0
9,4,17,0
9,4,18,0
9,4,19,0
9,4,20,0
9,4,21,0
9,4,22,0
9,4,23,0
9,4,24,0
9,4,25,5.342287668542426e-08
9,4,26,0
9,4,27,0
9,4,28,0
9,4,29,0
9,4,30,0
9,4,31,0
9,4,32,0
9,4,33,0
9,4,34,0
9,4,35,0
9,4,36,0
9,4,37,0
9,4,38,0
9,4,39,0
9,4,40,0
9,4,41,0
9,4,42,1.061441178171671e-06
9,4,43,0
9,4,44,0
9,4,45,0
9,4,46,0
9,4,47,0
9,4,48,0
9,4,49,0
9,5,0,0
9,5,1,0
9,5,2,0
9,5,3,0
9,5,4,0
9,5,5,0
9,5,6,0
9,5,7,0
9,5,8,0
9,5,9,0
9,5,10,0
9,5,11,0
9,5,12,0
9,5,13,0
9,5,14,0
9,5,15,0
9,5,16,0
9,5,17,0
9,5,18,0
9,5,19,0
9,5,20,0
9,5,21,0
9,5,22,0
9,5,23,5.797530865674568e-10
9,5,24,0
9,5,25,0
9,5,26,0
9,5,27,0
9,5,28,0
9,5,29,0
9,5,30,0
9,5,31,0
9,5,32,0
9,5,33,0
9,5,34,0
9,5,35,0
9,5,36,0
9,5,37,0
9,5,38,0
9,5,39,0
9,5,40,0
9,5,41,0
9,5,42,1.061441178171671e-06
9,5,43,0
9,5,44,0
9,5,45,0
9,5,46,0
9,5,47,0
9,5,48,2.670849742220225e-09
9,5,49,0
9,6,0,0
9,6,1,0
9,6,2,0
9,6,3,0
9,6,4,0
9,6,5,0
9,6,6,0
9,6,7,0
9,6,8,0
9,6,9,0
9,6,10,0
9,6,11,0
9,6,12,0
9,6,13,0
9,6,14,0
9,6,15,0
9,6,16,0
9,6,17,0
9,6,18,0
9,6,19,0
9,6,20,0
9,6,21,0
9,6,22,0
9,6,23,0
9,6,24,0
9,6,25,0
9,6,26,0
9,6,27,0
9,6,28,0
9,6,29,0
9,6,30,0
9,6,31,0
9,6,32,0
9,6,33,0
9,6,34,0
9,6,35,0
9,6,36,3.216557803281706e-07
9,6,37,0
9,6,38,0
9,6,39,0
9,6,40,0
9,6,41,7.394738137680836e-08
9,6,42,1.061441178171669e-06
9,6,43,0
9,6,44,0
9,6,45,0
9,6,46,0
9,6,47,0
9,6,48,0
9,6,49,0
9,7,0,0
9,7,1,0
9,7,2,0
9,7,3,0
9,7,4,0
9,7,5,0
9,7,6,0
9,7,7,0
9,7,8,0
9,7,9,0
9,7,10,0
9,7,11,0
9,7,12,0
9,7,13,0
9,7,14,0
9,7,15,0
9,7,16,0
9,7,17,0
9,7,18,0
9,7,19,0
9,7,20,0
9,7,21,0
9,7,22,0
9,7,23,0
9,7,24,0
9,7,25,0
9,7,26,0
9,7,27,0
9,7,28,0
9,7,29,0
9,7,30,0
9,7,31,0
9,7,32,0
9,7,33,0
9,7,34,0
9,7,35,0
9,7,36,3.264422159669594e-07
9,7,37,0
9,7,38,0
9,7,39,0
9,7,40,0
9,7,41,0
9,7,42,0
9,7,43,0
9,7,44,0
9,7,45,0
9,7,46,0
9,7,47,0
9,7,48,0
9,7,49,0
9,8,0,0
9,8,1,0
9,8,2,0
9,8,3,0
9,8,4,0
9,8,5,0
9,8,6,0
9,8,7,0
9,8,8,0
9,8,9,0
9,8,10,0
9,8,11,0
9,8,12,0
9,8,13,0
9,8,14,0
9,8,15,0
9,8,16,0
9,8,17,0
9,8,18,0
9,8,19,0
9,8,20,0
9,8,21,0
9,8,22,0
9,8,23,0
9,8,24,0
9,8,25,0
9,8,26,0
9,8,27,0
9,8,28,0
9,8,29,0
9,8,30,0
9,8,31,0
9,8,32,0
9,8,33,0
9,8,34,0
9,8,35,0
9,8,36,2.890470559595101e-08
9,8,37,0
9,8,38,0
9,8,39,0
9,8,40,0
9,8,41,0
9,8,42,0
9,8,43,3.073140244463732e-11
9,8,44,7.554383773190735e-09
9,8,45,0
9,8,46,0
9,8,47,0
9,8,48,0
9,8,49,0
9,9,0,0
9,9,1,0
9,9,2,0
9,9,3,0
9,9,4,0
9,9,5,0
9,9,6,0
9,9,7,0
9,9,8,0
9,9,9,0
9,9,10,0
9,9,11,0
9,9,12,0
9,9,13,0
9,9,14,0
9,9,15,0
9,9,16,0
9,9,17,0
9,9,18,0
9,9,19,0
9,9,20,1.827449404703559e-08
9,9,21,0
9,9,22,0
9,9,23,0
9,9,24,0
9,9,25,0
9,9,26,0
9,9,27,0
9,9,28,0
9,9,29,0
9,9,30,0
9,9,31,0
9,9,32,0
9,9,33,7.779829123678712e-08
9,9,34,0
9,9,35,4.146221433036393e-09
9,9,36,3.073140244448945e-11
9,9,37,0
9,9,38,0
9,9,39,0
9,9,40,0
9,9,41,0
9,9,42,0
9,9,43,0
9,9,44,0
9,9,45,4.217482682035352e-10
9,9,46,0
9,9,47,0
9,9,48,0
9,9,49,0.0003664334831424706
9,10,0,0
9,10,1,0
9,10,2,0
9,10,3,0
9,10,4,0
9,10,5,0
9,10,6,0
9,10,7,0
9,10,8,0
9,10,9,0
9,10,10,0
9,10,11,0
9,10,12,0
9,10,13,0
9,10,14,0
9,10,15,0
9,10,16,0
9,10,17,0
9,10,18,0
9,10,19,0
9,10,20,2.290829511012514e-07
9,10,21,0
9,10,22,0
9,10,23,0
9,10,24,0
9,10,25,7.366294689060202e-09
9,10,26,3.317979973512201e-09
9,10,27,0
9,10,28,0
9,10,29,0
9,10,30,0
9,10,31,0
9,10,32,0
9,10,33,0
9,10,34,0
9,10,35,0
9,10,36,0
9,10,37,0
9,10,38,0
9,10,39,0
9,10,40,0
9,10,41,0
9,10,42,0
9,10,43,0
9,10,44,0
9,10,45,0
9,10,46,0
9,10,47,0
9,10,48,0
9,10,49,0
9,11,0,0
9,11,1,0
9,11,2,0
9,11,3,0
9,11,4,0
9,11,5,0
9,11,6,0
9,11,7,0
9,11,8,0
9,11,9,0
9,11,10,0
9,11,11,0
9,11,12,0
9,11,13,0
9,11,14,0
9,11,15,0
9,11,16,0
9,11,17,0
9,11,18,0
9,11,19,0
9,11,20,0
9,11,21,0
9,11,22,0
9,11,23,0
9,11,24,0
9,11,25,0
9,11,26,0
9,11,27,0
9,11,28,0
9,11,29,0
9,11,30,0
9,11,31,0
9,11,32,0
9,11,33,0
9,11,34,0
9,11,35,0
9,11,36,0
9,11,37,0
9,11,38,0
9,11,39,0
9,11,40,0
9,11,41,0
9,11,42,0
9,11,43,0
9,11,44,0
9,11,45,0
9,11,46,0
9,11,47,0
9,11,48,0
9,11,49,0
9,12,0,0
9,12,1,0
9,12,2,0
9,12,3,0
9,12,4,0
9,12,5,0
9,12,6,0
9,12,7,0
9,12,8,0
9,12,9,0
9,12,10,0
9,12,11,5.556865150874755e-09
9,12,12,0
9,12,13,0
9,12,14,0
9,12,15,0
9,12,16,0
9,12,17,0
9,12,18,0
9,12,19,0
9,12,20,0
9,12,21,0
9,12,22,0
9,12,23,1.973046677316473e-09
9,12,24,0
9,12,25,0
9,12,26,0
9,12,27,0
9,12,28,0
9,12,29,0
9,12,30,0
9,12,31,0
9,12,32,0
9,12,33,0
9,12,34,0
9,12,35,0
9,12,36,0
9,12,37,0
9,12,38,0
9,12,39,0
9,12,40,0
9,12,41,0
9,12,42,0
9,12,43,0
9,12,44,0
9,12,45,0
9,12,46,0
9,12,47,0
9,12,48,0
9,12,49,0
9,13,0,0
9,13,1,5.860331695108593e-10
9,13,2,0
9,13,3,0
9,13,4,0
9,13,5,0
9,13,6,0
9,13,7,0
9,13,8,0
9,13,9,0
9,13,10,0
9,13,11,4.488856536848128e-11
9,13,12,0
9,13,13,5.941604571208366e-08
9,13,14,0
9,13,15,0
9,13,16,0
9,13,17,0
9,13,18,5.860331695108836e-10
9,13,19,0
9,13,20,0
9,13,21,0
9,13,22,0
9,13,23,0
9,13,24,0
9,13,25,0
9,13,26,0
9,13,27,0
9,13,28,0
9,13,29,4.331548846347643e-08
9,13,30,0
9,13,31,0
9,13,32,0
9,13,33,0
9,13,34,0
9,13,35,0
9,13,36,0
9,13,37,0
9,13,38,0
9,13,39,0
9,13,40,0
9,13,41,0
9,13,42,0
9,13,43,0
9,13,44,0
9,13,45,0
9,13,46,0
9,13,47,0
9,13,48,0
9,13,49,0
9,14,0,0
9,14,1,0
9,14,2,0
9,14,3,0
9,14,4,0
9,14,5,0
9,14,6,0
9,14,7,0
9,14,8,0
9,14,9,1.510450340988894e-07
9,14,10,0
9,14,11,0
9,14,12,0
9,14,13,0
9,14,14,0
9,14,15,0
9,14,16,0
9,14,17,0
9,14,18,0
9,14,19,0
9,14,20,0
9,14,21,0
9,14,22,0
9,14,23,0
9,14,24,0
9,14,25,0
9,14,26,0
9,14,27,0
9,14,28,0
9,14,29,1.989771984124511e-09
9,14,30,0
9,14,31,0
9,14,32,0
9,14,33,0
9,14,34,0
9,14,35,0
9,14,36,0
9,14,37,0
9,14,38,0
9,14,39,1.122214134213773e-10
9,14,40,0
9,14,41,0
9,14,42,0
9,14,43,3.012622847543425e-08
9,14,44,0
9,14,45,0
9,14,46,0
9,14,47,0
9,14,48,0
9,14,49,0
9,15,0,0
9,15,1,0
9,15,2,0
9,15,3,0
9,15,4,0
9,15,5,0
9,15,6,0
9,15,7,0
9,15,8,0
9,15,9,0
9,15,10,0
9,15,11,0
9,15,12,0
9,15,13,0
9,15,14,0
9,15,15,0
9,15,16,2.763003199982251e-09
9,15,17,0
9,15,18,0
9,15,19,0
9,15,20,0
9,15,21,0
9,15,22,0
9,15,23,0
9,15,24,0
9,15,25,0
9,15,26,0
9,15,27,0
9,15,28,0
9,15,29,0
9,15,30,0
9,15,31,0
9,15,32,0
9,15,33,0
9,15,34,0
9,15,35,0
9,15,36,1.452404062178812e-11
9,15,37,3.708431760515418e-07
9,15,38,0
9,15,39,0
9,15,40,0
9,15,41,0
9,15,42,0
9,15,43,0
9,15,44,0
9,15,45,0
9,15,46,0
9,15,47,0
9,15,48,0
9,15,49,1.470618460805065e-09
9,16,0,0
9,16,1,0
9,16,2,0
9,16,3,0
9,16,4,0
9,16,5,0
9,16,6,0
9,16,7,0
9,16,8,0
9,16,9,0
9,16,10,0
9,16,11,0
9,16,12,0
9,16,13,0
9,16,14,0
9,16,15,0
9,16,16,4.48885653685613e-11
9,16,17,0
9,16,18,0
9,16,19,0
9,16,20,0
9,16,21,1.973046677316473e-09
9,16,22,0
9,16,23,0
9,16,24,0
9,16,25,0
9,16,26,0
9,16,27,0
9,16,28,0
9,16,29,0
9,16,30,0
9,16,31,0
9,16,32,0
9,16,33,0
9,16,34,0
9,16,35,0
9,16,36,0
9,16,37,0
9,16,38,0
9,16,39,0
9,16,40,0
9,16,41,0
9,16,42,0
9,16,43,0
9,16,44,0
9,16,45,0
9,16,46,0
9,16,47,0
9,16,48,0
9,16,49,0
9,17,0,0
9,17,1,0
9,17,2,0
9,17,3,0
9,17,4,0
9,17,5,0
9,17,6,0
9,17,7,0
9,17,8,0
9,17,9,0
9,17,10,0
9,17,11,0
9,17,12,0
9,17,13,0
9,17,14,0
9,17,15,1.229072781381146e-06
9,17,16,2.200071633600373e-06
9,17,17,0
9,17,18,0
9,17,19,0
9,17,20,0
9,17,21,5.399736281985888e-08
9,17,22,0
9,17,23,0
9,17,24,0
9,17,25,0
9,17,26,0
9,17,27,0
9,17,28,0
9,17,29,0
9,17,30,0
9,17,31,0
9,17,32,0
9,17,33,0
9,17,34,0
9,17,35,0
9,17,36,0
9,17,37,0
9,17,38,0
9,17,39,0
9,17,40,0
9,17,41,3.386030609410948e-09
9,17,42,0
9,17,43,0
9,17,44,0
9,17,45,0
9,17,46,0
9,17,47,0
9,17,48,0
9,17,49,0
9,18,0,0
9,18,1,0
9,18,2,0
9,18,3,0
9,18,4,0
9,18,5,0
9,18,6,0
9,18,7,0
9,18,8,0
9,18,9,0
9,18,10,0
9,18,11,0
9,18,12,1.984081258729339e-08
9,18,13,0
9,18,14,0
9,18,15,0
9,18,16,0
9,18,17,0
9,18,18,2.398268075201691e-08
9,18,19,0
9,18,20,0
9,18,21,0
9,18,22,0
9,18,23,0
9,18,24,3.48462718982501e-07
9,18,25,0
9,18,26,0
9,18,27,0
9,18,28,0
9,18,29,0
9,18,30,0
9,18,31,0
9,18,32,0
9,18,33,0
9,18,34,0
9,18,35,0
9,18,36,0
9,18,37,0
9,18,38,0
9,18,39,0
9,18,40,0
9,18,41,0
9,18,42,0
9,18,43,0
9,18,44,0
9,18,45,0
9,18,46,0
9,18,47,0
9,18,48,0
9,18,49,7.615949383895116e-11
9,19,0,0
9,19,1,0
9,19,2,0
9,19,3,0
9,19,4,0
9,19,5,0
9,19,6,0
9,19,7,0
9,19,8,0
9,19,9,0
9,19,10,0
9,19,11,0
9,19,12,5.860331695109754e-10
9,19,13,3.07314024446344e-11
9,19,14,0
9,19,15,0
9,19,16,0
9,19,17,0
9,19,18,0
9,19,19,0
9,19,20,0
9,19,21,0
9,19,22,0
9,19,23,0
9,19,24,0
9,19,25,0
9,19,26,0
9,19,27,0
9,19,28,0
